tenant_id,history_id,member_id,project_id,project_name,project_type,allocation_role,task_title,task_summary,total_logged_hours,skill_tags,completed_at,evidence_confidence,source,synced_at,source_version,embedding_text,embedding_source_hash
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-106-model-training-&-evaluation,EMP-117,PRJ-106,Project Helios,Software/Migration,ML,Model training & evaluation,"Train, tune, and benchmark ML models",45.7,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,2026-07-09T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,"Model training & evaluation | Train, tune, and benchmark ML models | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking",93a704c4bb674fd7a041078da26ff46765eead57293f8ad4de7033a5ace55499
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-102-model-training-&-evaluation,EMP-117,PRJ-102,Project Vega,Software,ML,Model training & evaluation,"Train, tune, and benchmark ML models",39.6,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,2026-08-05T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,"Model training & evaluation | Train, tune, and benchmark ML models | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery",f4e20461d0023d662b3cae72ce404fc23ce4245ab35c6ff2fde40c4fa9a1a5af
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-106-feature-engineering,EMP-117,PRJ-106,Project Helios,Software/Migration,ML,Feature engineering,Prepare training features from raw platform data,39.2,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,2026-07-04T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Feature engineering | Prepare training features from raw platform data | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,b5e6de8c110841b5de5fdb0cc5aa84f04eda0b40801ce55dbd9cc8ac02971011
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-102-feature-engineering,EMP-117,PRJ-102,Project Vega,Software,ML,Feature engineering,Prepare training features from raw platform data,33.9,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,2026-07-30T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Feature engineering | Prepare training features from raw platform data | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,d73dc38200a780910223c6a4ec61d5f40d12adde68bb89d087e2138e5b69aaab
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-106-mlops-deployment,EMP-117,PRJ-106,Project Helios,Software/Migration,ML,MLOps deployment,Package models and wire inference endpoints,26.1,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,2026-07-05T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,MLOps deployment | Package models and wire inference endpoints | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,be9c3d478d6ed0bba697ea4936105a5d6fc5c86f0a3b93ae8ef84404911ef88d
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-102-mlops-deployment,EMP-117,PRJ-102,Project Vega,Software,ML,MLOps deployment,Package models and wire inference endpoints,22.6,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,2026-07-13T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,MLOps deployment | Package models and wire inference endpoints | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,d4516e8641b613edb1403df5d4de14c4cfffd59430094158778de846d489dad4
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-106-experiment-tracking,EMP-117,PRJ-106,Project Helios,Software/Migration,ML,Experiment tracking,Document experiments and share results with stakeholders,19.6,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,2026-07-27T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Experiment tracking | Document experiments and share results with stakeholders | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|legacy-migration|core-banking,002139c2ece4744e74d71ba7312b56cf26265ca565010586933788c308f4ec2e
00000000-0000-0000-0000-000000000001,EMP-117-PRJ-102-experiment-tracking,EMP-117,PRJ-102,Project Vega,Software,ML,Experiment tracking,Document experiments and share results with stakeholders,17,python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,2026-08-01T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Experiment tracking | Document experiments and share results with stakeholders | python|pytorch|mlops|feature-engineering|model-training|scikit-learn|web-application|product-delivery,472f94355f35404102433da38cde9ffe55f46842c3b06923399600266675ca92
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-105-high-fidelity-ui-design,EMP-118,PRJ-105,Project Orbit,Integration,Design,High-fidelity UI design,Deliver pixel-ready screens in Figma,50.8,figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,High-fidelity UI design | Deliver pixel-ready screens in Figma | figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,6942a54015e4425da2bafa987ef1eee32cdc645f42f42eb1495ed2243f8675d2
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-105-ux-research-&-wireframes,EMP-118,PRJ-105,Project Orbit,Integration,Design,UX research & wireframes,Run discovery and produce low-fi wireframes,43.5,figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,2026-07-01T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,UX research & wireframes | Run discovery and produce low-fi wireframes | figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,9dac7c593be4bea1ea95a74fc176a9abaaa2fd947f64b93561bcc029136a5aaf
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-101-high-fidelity-ui-design,EMP-118,PRJ-101,Project Apollo,Software/Migration,Design,High-fidelity UI design,Deliver pixel-ready screens in Figma,38.5,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-08-01T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,High-fidelity UI design | Deliver pixel-ready screens in Figma | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,dd2d732b67923a8ec1a49e52ec8addeb9d99bac9f1daed359a008bdf652d2ad7
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-101-ux-research-&-wireframes,EMP-118,PRJ-101,Project Apollo,Software/Migration,Design,UX research & wireframes,Run discovery and produce low-fi wireframes,33,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-11T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,UX research & wireframes | Run discovery and produce low-fi wireframes | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,7ef485ba2ec4696d22683593025cb57c86f0571c8c78dc86ece96d39bfc772c5
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-105-design-system-contribution,EMP-118,PRJ-105,Project Orbit,Integration,Design,Design system contribution,Extend shared component library,29,figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,2026-07-20T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design system contribution | Extend shared component library | figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,48788f1b7487e9d92352751b0f22171c33bb9871ee15d90cdc83d2fc7ece3f55
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-101-design-system-contribution,EMP-118,PRJ-101,Project Apollo,Software/Migration,Design,Design system contribution,Extend shared component library,22,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-18T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design system contribution | Extend shared component library | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a60449a31c58334f47fe749889b91453436b97f9905f61c6400925df857563c6
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-105-design-qa-with-engineering,EMP-118,PRJ-105,Project Orbit,Integration,Design,Design QA with engineering,Review implemented UI against specs,21.8,figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design QA with engineering | Review implemented UI against specs | figma|ux-research|ui-design|prototyping|design-system|api-integration|middleware,7e2766873958046bcf09f010d89d9f40e792bde064ce0c2c8ab1d2dc01b640df
00000000-0000-0000-0000-000000000001,EMP-118-PRJ-101-design-qa-with-engineering,EMP-118,PRJ-101,Project Apollo,Software/Migration,Design,Design QA with engineering,Review implemented UI against specs,16.5,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-18T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design QA with engineering | Review implemented UI against specs | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a7ef0063a730efdc6f9290db6d7502ff554bd083593d71014c9bea5d95655c38
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-107-api-endpoint-implementation,EMP-119,PRJ-107,Project Atlas,Software/Migration,BE,API endpoint implementation,Build and test REST APIs for core services,28.4,java|spring-boot|rest-api|sql|postgresql|legacy-migration|core-banking,2026-07-23T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-107-service-integration,EMP-119,PRJ-107,Project Atlas,Software/Migration,BE,Service integration,Integrate backend services with downstream systems,24.1,java|spring-boot|rest-api|sql|postgresql|legacy-migration|core-banking,2026-07-10T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-120-PRJ-109-api-endpoint-implementation,EMP-120,PRJ-109,Project Nova,Software/Migration,BE,API endpoint implementation,Build and test REST APIs for core services,52.6,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-16T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,API endpoint implementation | Build and test REST APIs for core services | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,f3e46ff853880de24c542f28e90a513c99e4c13d97536c56b713a8232ea1903b
00000000-0000-0000-0000-000000000001,EMP-120-PRJ-109-service-integration,EMP-120,PRJ-109,Project Nova,Software/Migration,BE,Service integration,Integrate backend services with downstream systems,44.8,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-08-02T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Service integration | Integrate backend services with downstream systems | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,3ae315390716319ab4ac8aafbd335b0bbcd4f670f08a71b134102cbb6098d9b6
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-001-api-endpoint-implementation,EMP-103,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,API endpoint implementation,Build and test REST APIs for core services,68.4,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,API endpoint implementation | Build and test REST APIs for core services | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,f3e46ff853880de24c542f28e90a513c99e4c13d97536c56b713a8232ea1903b
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-001-service-integration,EMP-103,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Service integration,Integrate backend services with downstream systems,58.6,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Service integration | Integrate backend services with downstream systems | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,3ae315390716319ab4ac8aafbd335b0bbcd4f670f08a71b134102cbb6098d9b6
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-001-bug-fixes-code-review,EMP-103,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Bug fixes & code review,Triage defects and review peer pull requests,39.1,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Bug fixes & code review | Triage defects and review peer pull requests | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,086f2a097655dd51eb163a46b6a70859edcd425f18c115a8dbbdb34084d77c03
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-001-database-migration-support,EMP-103,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Database migration support,Support schema changes and data migration scripts,29.3,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Database migration support | Support schema changes and data migration scripts | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,114c6e3d01d648ab7652b71b9559f6b5020164c6cbd98d4b541790555f0c0c71
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-001-api-endpoint-implementation,EMP-113,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,API endpoint implementation,Build and test REST APIs for core services,57.3,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,API endpoint implementation | Build and test REST APIs for core services | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,f3e46ff853880de24c542f28e90a513c99e4c13d97536c56b713a8232ea1903b
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-001-service-integration,EMP-113,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Service integration,Integrate backend services with downstream systems,49.1,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Service integration | Integrate backend services with downstream systems | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,3ae315390716319ab4ac8aafbd335b0bbcd4f670f08a71b134102cbb6098d9b6
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-001-bug-fixes-code-review,EMP-113,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Bug fixes & code review,Triage defects and review peer pull requests,32.7,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Bug fixes & code review | Triage defects and review peer pull requests | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,086f2a097655dd51eb163a46b6a70859edcd425f18c115a8dbbdb34084d77c03
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-001-database-migration-support,EMP-113,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Database migration support,Support schema changes and data migration scripts,24.6,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Database migration support | Support schema changes and data migration scripts | java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,114c6e3d01d648ab7652b71b9559f6b5020164c6cbd98d4b541790555f0c0c71
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-001-api-endpoint-implementation,EMP-119,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,API endpoint implementation,Build and test REST APIs for core services,46.9,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-23T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-001-service-integration,EMP-119,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Service integration,Integrate backend services with downstream systems,40.2,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-23T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-001-bug-fixes-code-review,EMP-119,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Bug fixes & code review,Triage defects and review peer pull requests,26.8,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-23T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-119-PRJ-001-database-migration-support,EMP-119,PRJ-001,Project Orion (Core Banking),Software/Migration,BE,Database migration support,Support schema changes and data migration scripts,20.1,java|spring-boot|rest-api|microservices|sql|postgresql|legacy-migration|core-banking,2026-07-23T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,,
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-002-api-endpoint-implementation,EMP-103,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,API endpoint implementation,Build and test REST APIs for core services,38.2,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,API endpoint implementation | Build and test REST APIs for core services | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,7743e723454ab842de6fe765ffc798741c6ca88a4c350e65c43bf4546159702a
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-002-service-integration,EMP-103,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Service integration,Integrate backend services with downstream systems,32.8,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Service integration | Integrate backend services with downstream systems | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,507bd09eb95d33c1e97f8fa9b97421da9d03983680e98df238dc9aac7dc190ca
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-002-bug-fixes-code-review,EMP-103,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Bug fixes & code review,Triage defects and review peer pull requests,21.8,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Bug fixes & code review | Triage defects and review peer pull requests | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,afc5a4fb5aa4079bc4bbb916a2092e2ae02937990e105f1bd18c4a75ee6912b8
00000000-0000-0000-0000-000000000001,EMP-103-PRJ-002-database-migration-support,EMP-103,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Database migration support,Support schema changes and data migration scripts,16.4,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-08-06T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Database migration support | Support schema changes and data migration scripts | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,d838796c7b73dcc89ba859d2684d14194f691c6345fc99e97b9c6ff6997326bb
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-002-api-endpoint-implementation,EMP-113,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,API endpoint implementation,Build and test REST APIs for core services,32,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,API endpoint implementation | Build and test REST APIs for core services | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,7743e723454ab842de6fe765ffc798741c6ca88a4c350e65c43bf4546159702a
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-002-service-integration,EMP-113,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Service integration,Integrate backend services with downstream systems,27.5,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Service integration | Integrate backend services with downstream systems | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,507bd09eb95d33c1e97f8fa9b97421da9d03983680e98df238dc9aac7dc190ca
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-002-bug-fixes-code-review,EMP-113,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Bug fixes & code review,Triage defects and review peer pull requests,18.3,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-07-31T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Bug fixes & code review | Triage defects and review peer pull requests | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,afc5a4fb5aa4079bc4bbb916a2092e2ae02937990e105f1bd18c4a75ee6912b8
00000000-0000-0000-0000-000000000001,EMP-113-PRJ-002-database-migration-support,EMP-113,PRJ-002,Energent AI (Data Platform),AI/ML Platform,BE,Database migration support,Support schema changes and data migration scripts,13.7,java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,2026-07-31T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Database migration support | Support schema changes and data migration scripts | java|spring-boot|rest-api|microservices|sql|postgresql|data-platform|ml-platform,d838796c7b73dcc89ba859d2684d14194f691c6345fc99e97b9c6ff6997326bb
00000000-0000-0000-0000-000000000001,EMP-115-PRJ-101-high-fidelity-ui-design,EMP-115,PRJ-101,Project Apollo,Software/Migration,Design,High-fidelity UI design,Deliver pixel-ready screens in Figma,40.4,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,High-fidelity UI design | Deliver pixel-ready screens in Figma | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,dd2d732b67923a8ec1a49e52ec8addeb9d99bac9f1daed359a008bdf652d2ad7
00000000-0000-0000-0000-000000000001,EMP-115-PRJ-101-ux-research-wireframes,EMP-115,PRJ-101,Project Apollo,Software/Migration,Design,UX research & wireframes,Run discovery and produce low-fi wireframes,34.7,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,UX research & wireframes | Run discovery and produce low-fi wireframes | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,7ef485ba2ec4696d22683593025cb57c86f0571c8c78dc86ece96d39bfc772c5
00000000-0000-0000-0000-000000000001,EMP-115-PRJ-101-design-system-contribution,EMP-115,PRJ-101,Project Apollo,Software/Migration,Design,Design system contribution,Extend shared component library,23.1,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design system contribution | Extend shared component library | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a60449a31c58334f47fe749889b91453436b97f9905f61c6400925df857563c6
00000000-0000-0000-0000-000000000001,EMP-115-PRJ-101-design-qa-with-engineering,EMP-115,PRJ-101,Project Apollo,Software/Migration,Design,Design QA with engineering,Review implemented UI against specs,17.3,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-08-06T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design QA with engineering | Review implemented UI against specs | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a7ef0063a730efdc6f9290db6d7502ff554bd083593d71014c9bea5d95655c38
00000000-0000-0000-0000-000000000001,EMP-114-PRJ-101-high-fidelity-ui-design,EMP-114,PRJ-101,Project Apollo,Software/Migration,Design,High-fidelity UI design,Deliver pixel-ready screens in Figma,33.9,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,High-fidelity UI design | Deliver pixel-ready screens in Figma | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,dd2d732b67923a8ec1a49e52ec8addeb9d99bac9f1daed359a008bdf652d2ad7
00000000-0000-0000-0000-000000000001,EMP-114-PRJ-101-ux-research-wireframes,EMP-114,PRJ-101,Project Apollo,Software/Migration,Design,UX research & wireframes,Run discovery and produce low-fi wireframes,29,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.9,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,UX research & wireframes | Run discovery and produce low-fi wireframes | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,7ef485ba2ec4696d22683593025cb57c86f0571c8c78dc86ece96d39bfc772c5
00000000-0000-0000-0000-000000000001,EMP-114-PRJ-101-design-system-contribution,EMP-114,PRJ-101,Project Apollo,Software/Migration,Design,Design system contribution,Extend shared component library,19.4,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design system contribution | Extend shared component library | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a60449a31c58334f47fe749889b91453436b97f9905f61c6400925df857563c6
00000000-0000-0000-0000-000000000001,EMP-114-PRJ-101-design-qa-with-engineering,EMP-114,PRJ-101,Project Apollo,Software/Migration,Design,Design QA with engineering,Review implemented UI against specs,14.5,figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,2026-07-31T17:00:00.000Z,0.75,derived_pmo02,2026-08-07T23:59:59.000Z,pmo02-recommendation-mock-v1,Design QA with engineering | Review implemented UI against specs | figma|ux-research|ui-design|prototyping|design-system|legacy-migration|core-banking,a7ef0063a730efdc6f9290db6d7502ff554bd083593d71014c9bea5d95655c38
